ISIN,Status,conId,Symbol,LocalSymbol,SecurityType,PrimaryExchange,Exchange,Currency,LongName,FirstHistoricalDate,ContractMatches,Error
US1729674242,NO_HEAD_TIMESTAMP,87335484,C,C,STK,NYSE,SMART,USD,CITIGROUP INC,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US17306X1028,NO_HEAD_TIMESTAMP,34502019,CTRN,CTRN,STK,NASDAQ,SMART,USD,CITI TRENDS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1746101054,NO_HEAD_TIMESTAMP,167955370,CFG,CFG,STK,NYSE,SMART,USD,CITIZENS FINANCIAL GROUP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1747401008,NO_HEAD_TIMESTAMP,754105,CIA,CIA,STK,NYSE,SMART,USD,CITIZENS INC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1785871013,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
US1788671071,NO_HEAD_TIMESTAMP,193339434,CIVB,CIVB,STK,NASDAQ,SMART,USD,CIVISTA BANCSHARES INC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US18270D1063,NO_HEAD_TIMESTAMP,524305695,CMTG,CMTG,STK,NYSE,SMART,USD,CLAROS MORTGAGE TRUST INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US18270P1093,NO_HEAD_TIMESTAMP,285675114,CLAR,CLAR,STK,NASDAQ,SMART,USD,CLARUS CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1844961078,NO_HEAD_TIMESTAMP,267700,CLH,CLH,STK,NYSE,SMART,USD,CLEAN HARBORS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1844991018,NO_HEAD_TIMESTAMP,44465608,CLNE,CLNE,STK,NASDAQ,SMART,USD,CLEAN ENERGY FUELS CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US18482P1030,NO_HEAD_TIMESTAMP,47965850,CLFD,CLFD,STK,NASDAQ,SMART,USD,CLEARFIELD INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1850632035,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
US1850642018,NO_HEAD_TIMESTAMP,863002685,CLIR,CLIR,STK,NASDAQ,SMART,USD,CLEARSIGN TECHNOLOGIES CORP,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US18538R1032,NO_HEAD_TIMESTAMP,56381497,CLW,CLW,STK,NYSE,SMART,USD,CLEARWATER PAPER CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US18539C1053,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
US18539C2044,NO_HEAD_TIMESTAMP,332126693,CWEN,CWEN,STK,NYSE,SMART,USD,CLEARWAY ENERGY INC-C,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1858991011,NO_HEAD_TIMESTAMP,286030327,CLF,CLF,STK,NYSE,SMART,USD,CLEVELAND-CLIFFS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1887691038,NO_HEAD_TIMESTAMP,43165005,CUVL,CUVL,STK,NASDAQ,SMART,USD,CLINUVEL PHARMACUTIC-SP ADR,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1890541097,NO_HEAD_TIMESTAMP,5794,CLX,CLX,STK,NYSE,SMART,USD,CLOROX COMPANY,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US18914F1030,NO_HEAD_TIMESTAMP,464040647,CLOV,CLOV,STK,NASDAQ,SMART,USD,CLOVER HEALTH INVESTMENTS CO,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US19046P2092,NO_HEAD_TIMESTAMP,326089324,CCB,CCB,STK,NASDAQ,SMART,USD,COASTAL FINANCIAL CORP/WA,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1910981026,NO_HEAD_TIMESTAMP,267892,COKE,COKE,STK,NASDAQ,SMART,USD,COCA-COLA CONSOLIDATED INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1912161007,NO_HEAD_TIMESTAMP,8894,KO,KO,STK,NYSE,SMART,USD,COCA-COLA CO/THE,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US19188J4094,NO_HEAD_TIMESTAMP,590686140,COCP,COCP,STK,NASDAQ,SMART,USD,COCRYSTAL PHARMA INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1920051067,NO_HEAD_TIMESTAMP,74619520,CDXS,CDXS,STK,NASDAQ,SMART,USD,CODEXIS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1921085049,NO_HEAD_TIMESTAMP,60532895,CDE,CDE,STK,NYSE,SMART,USD,COEUR MINING INC,,5,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1921761052,NO_HEAD_TIMESTAMP,34471161,JVA,JVA,STK,NASDAQ,SMART,USD,COFFEE HOLDING CO INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US19239V3024,NO_HEAD_TIMESTAMP,33716984,CCOI,CCOI,STK,NASDAQ,SMART,USD,COGENT COMMUNICATIONS HOLDIN,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1924221039,NO_HEAD_TIMESTAMP,267547,CGNX,CGNX,STK,NASDAQ,SMART,USD,COGNEX CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1924461023,NO_HEAD_TIMESTAMP,4728759,CTSH,CTSH,STK,NASDAQ,SMART,USD,COGNIZANT TECH SOLUTIONS-A,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US19247A1007,NO_HEAD_TIMESTAMP,30350975,CNS,CNS,STK,NYSE,SMART,USD,COHEN & STEERS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US19247G1076,NO_HEAD_TIMESTAMP,584127831,H7B,H7B,STK,IBIS,SMART,EUR,COHERENT CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US19249H1032,NO_HEAD_TIMESTAMP,172938783,CHRS,CHRS,STK,NASDAQ,SMART,USD,COHERUS ONCOLOGY INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1925761066,NO_HEAD_TIMESTAMP,4728453,COHU,COHU,STK,NASDAQ,SMART,USD,COHU INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US19260Q1076,NO_HEAD_TIMESTAMP,481691285,COIN,COIN,STK,NASDAQ,SMART,USD,COINBASE GLOBAL INC -CLASS A,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1940145022,NO_HEAD_TIMESTAMP,550587854,C520,C520,STK,FWB,SMART,EUR,ENOVIS CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1941621039,NO_HEAD_TIMESTAMP,5749,CL,CL,STK,NYSE,SMART,USD,COLGATE-PALMOLIVE CO,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US19459J1043,NO_HEAD_TIMESTAMP,193626569,COLL,COLL,STK,NASDAQ,SMART,USD,COLLEGIUM PHARMACEUTICAL INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1985161066,NO_HEAD_TIMESTAMP,4728458,COLM,COLM,STK,NASDAQ,SMART,USD,COLUMBIA SPORTSWEAR CO,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1993331057,NO_HEAD_TIMESTAMP,4728198,CMCO,CMCO,STK,NASDAQ,SMART,USD,COLUMBUS MCKINNON CORP/NY,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US1999081045,NO_HEAD_TIMESTAMP,6607708,FIX,FIX,STK,NYSE,SMART,USD,COMFORT SYSTEMS USA INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US20030N1019,NO_HEAD_TIMESTAMP,267748,CMCSA,CMCSA,STK,NASDAQ,SMART,USD,COMCAST CORP-CLASS A,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2005251036,NO_HEAD_TIMESTAMP,267345,CBSH,CBSH,STK,NASDAQ,SMART,USD,COMMERCE BANCSHARES INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2017231034,NO_HEAD_TIMESTAMP,5811,CMC,CMC,STK,NYSE,SMART,USD,COMMERCIAL METALS CO,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2026081057,NO_HEAD_TIMESTAMP,30333924,CVGI,CVGI,STK,NASDAQ,SMART,USD,COMMERCIAL VEHICLE GROUP INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2036071064,NO_HEAD_TIMESTAMP,6607717,CBU,CBU,STK,NYSE,SMART,USD,COMMUNITY FINANCIAL SYSTEM I,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2036681086,NO_HEAD_TIMESTAMP,10377696,CYH,CYH,STK,NYSE,SMART,USD,COMMUNITY HEALTH SYSTEMS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2041661024,NO_HEAD_TIMESTAMP,40738085,CVLT,CVLT,STK,NASDAQ,SMART,USD,COMMVAULT SYSTEMS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2043191079,NO_HEAD_TIMESTAMP,55338191,CFRUY,CFRUY,STK,PINK,SMART,USD,CIE FINANCIERE RICH-UNSP ADR,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2044096012,NO_HEAD_TIMESTAMP,2006842,CIG,CIG,STK,NYSE,SMART,USD,CIA ENERGETICA DE-SPON ADR,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US20440W1053,NO_HEAD_TIMESTAMP,6607727,SID,SID,STK,NYSE,SMART,USD,CIA SIDERURGICA NACL-SP ADR,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2044291043,NO_HEAD_TIMESTAMP,6607729,CCU,CCU,STK,NYSE,SMART,USD,CIA CERVECERIAS UNI-SPON ADR,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2044481040,NO_HEAD_TIMESTAMP,1715014,BVN,BVN,STK,NYSE,SMART,USD,CIA DE MINAS BUENAVENTUR-ADR,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US20451W1018,NO_HEAD_TIMESTAMP,446091350,CMPS,CMPS,STK,NASDAQ,SMART,USD,COMPASS PATHWAYS PLC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US20464U1007,NO_HEAD_TIMESTAMP,479630127,COMP,COMP,STK,NYSE,SMART,USD,COMPASS INC - CLASS A,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2053061030,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
US2056842022,NO_HEAD_TIMESTAMP,208230812,CHCI,CHCI,STK,NASDAQ,SMART,USD,COMSTOCK HOLDING COMPANIES,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2057683029,NO_HEAD_TIMESTAMP,241891171,CX91,CX91,STK,FWB,SMART,EUR,COMSTOCK RESOURCES INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2058262096,NO_HEAD_TIMESTAMP,4728269,CMTL,CMTL,STK,NASDAQ,SMART,USD,COMTECH TELECOMMUNICATIONS,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2058871029,NO_HEAD_TIMESTAMP,5402,CAG,CAG,STK,NYSE,SMART,USD,CONAGRA BRANDS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2067871036,NO_HEAD_TIMESTAMP,257848393,CNDT,CNDT,STK,NASDAQ,SMART,USD,CONDUENT INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2074101013,NO_HEAD_TIMESTAMP,267819,CNMD,CNMD,STK,NYSE,SMART,USD,CONMED CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US20786W1071,NO_HEAD_TIMESTAMP,159120379,CNOB,CNOB,STK,NASDAQ,SMART,USD,CONNECTONE BANCORP INC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US20825C1045,NO_HEAD_TIMESTAMP,10885,COP,COP,STK,NYSE,SMART,USD,CONOCOPHILLIPS,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2091151041,NO_HEAD_TIMESTAMP,6691,ED,ED,STK,NYSE,SMART,USD,CONSOLIDATED EDISON INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US21036P1084,NO_HEAD_TIMESTAMP,276066,STZ,STZ,STK,NYSE,SMART,USD,CONSTELLATION BRANDS INC-A,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US21037T1097,NO_HEAD_TIMESTAMP,538132976,CEG,CEG,STK,NASDAQ,SMART,USD,CONSTELLATION ENERGY,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2105021008,NO_HEAD_TIMESTAMP,267995,CPSS,CPSS,STK,NASDAQ,SMART,USD,CONSUMER PORTFOLIO SERVICES,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US21077P1084,NO_HEAD_TIMESTAMP,505002175,CNTX,CNTX,STK,NASDAQ,SMART,USD,CONTEXT THERAPEUTICS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2166485019,NO_HEAD_TIMESTAMP,685217796,CP60,CP60,STK,IBIS,SMART,EUR,COOPER COS INC/THE,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US21676P1030,NO_HEAD_TIMESTAMP,75822146,CPS,CPS,STK,NYSE,SMART,USD,COOPER-STANDARD HOLDING,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2172041061,NO_HEAD_TIMESTAMP,4728523,CPRT,CPRT,STK,NASDAQ,SMART,USD,COPART INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2183521028,NO_HEAD_TIMESTAMP,28565190,CORT,CORT,STK,NASDAQ,SMART,USD,CORCEPT THERAPEUTICS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2186831002,NO_HEAD_TIMESTAMP,2586558,CMT,CMT,STK,AMEX,SMART,USD,CORE MOLDING TECHNOLOGIES IN,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US21871N1019,NO_HEAD_TIMESTAMP,254455205,PSRA,PSRA,STK,FWB,SMART,EUR,CORECIVIC INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US21871X1090,NO_HEAD_TIMESTAMP,585036604,CRBG,CRBG,STK,NYSE,SMART,USD,COREBRIDGE FINANCIAL INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US21900C3088,NO_HEAD_TIMESTAMP,357214541,CRMD,CRMD,STK,NASDAQ,SMART,USD,CORMEDIX INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2193501051,NO_HEAD_TIMESTAMP,7655,GLW,GLW,STK,NYSE,SMART,USD,CORNING INC,,4,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2197981051,NO_HEAD_TIMESTAMP,564701585,QDEL,QDEL,STK,NASDAQ,SMART,USD,QUIDELORTHO CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22041X1028,NO_HEAD_TIMESTAMP,446872191,CRSR,CRSR,STK,NASDAQ,SMART,USD,CORSAIR GAMING INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22052L1044,NO_HEAD_TIMESTAMP,366239371,CTVA,CTVA,STK,NYSE,SMART,USD,CORTEVA INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2210151005,NO_HEAD_TIMESTAMP,227267069,CRVS,CRVS,STK,NASDAQ,SMART,USD,CORVUS PHARMACEUTICALS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2214133058,NO_HEAD_TIMESTAMP,603558693,COSM,COSM,STK,NASDAQ,SMART,USD,COSMOS HEALTH INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22160K1051,NO_HEAD_TIMESTAMP,272997,COST,COST,STK,NASDAQ,SMART,USD,COSTCO WHOLESALE CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22160N1090,NO_HEAD_TIMESTAMP,6726677,CSGP,CSGP,STK,NASDAQ,SMART,USD,COSTAR GROUP INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2220702037,NO_HEAD_TIMESTAMP,129131475,COTY,COTY,STK,NYSE,SMART,USD,COTY INC-CL A,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22266M1045,NO_HEAD_TIMESTAMP,479429945,COUR,COUR,STK,NYSE,SMART,USD,COURSERA INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22266T1097,NO_HEAD_TIMESTAMP,475686899,CPNG,CPNG,STK,NYSE,SMART,USD,COUPANG INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22284P1057,NO_HEAD_TIMESTAMP,268235,CVLG,CVLG,STK,NYSE,SMART,USD,COVENANT LOGISTICS GROUP INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22410J1060,NO_HEAD_TIMESTAMP,56483316,CBRL,CBRL,STK,NASDAQ,SMART,USD,CRACKER BARREL OLD COUNTRY,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2244411052,NO_HEAD_TIMESTAMP,561043577,CXT,CXT,STK,NYSE,SMART,USD,CRANE NXT CO,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2246331076,NO_HEAD_TIMESTAMP,6037,CRD B,CRD B,STK,NYSE,SMART,USD,CRAWFORD & CO -CL B,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2246332066,NO_HEAD_TIMESTAMP,6032,CRD A,CRD A,STK,NYSE,SMART,USD,CRAWFORD & COMPANY -CL A,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2253101016,NO_HEAD_TIMESTAMP,267192,CACC,CACC,STK,NASDAQ,SMART,USD,CREDIT ACCEPTANCE CORP,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2256551092,NO_HEAD_TIMESTAMP,402361687,CCAP,CCAP,STK,NASDAQ,SMART,USD,CRESCENT CAPITAL BDC INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22658D1000,NO_HEAD_TIMESTAMP,478807161,CRCT,CRCT,STK,NASDAQ,SMART,USD,CRICUT INC - CLASS A,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22663K1079,NO_HEAD_TIMESTAMP,326089330,CRNX,CRNX,STK,NASDAQ,SMART,USD,CRINETICS PHARMACEUTICALS IN,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2267181046,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
US2270461096,NO_HEAD_TIMESTAMP,37792836,CROX,CROX,STK,NASDAQ,SMART,USD,CROCS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2274831047,NOT_FOUND,,,,,,,,,,0,200: Es wurde keine Wertpapierdefinition zu der Anfrage gefunden
US22788C1053,NO_HEAD_TIMESTAMP,370757467,CRWD,CRWD,STK,NASDAQ,SMART,USD,CROWDSTRIKE HOLDINGS INC - A,,3,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US22822V1017,NO_HEAD_TIMESTAMP,176571182,CCI,CCI,STK,NYSE,SMART,USD,CROWN CASTLE INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2283681060,NO_HEAD_TIMESTAMP,5513,CCK,CCK,STK,NYSE,SMART,USD,CROWN HOLDINGS INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2288951088,NO_HEAD_TIMESTAMP,4727748,CCEL,CCEL,STK,AMEX,SMART,USD,CRYO-CELL INTL INC,,1,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2289031005,NO_HEAD_TIMESTAMP,268064,AORT,AORT,STK,NYSE,SMART,USD,ARTIVION INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
US2290503075,NO_HEAD_TIMESTAMP,195005058,CYRX,CYRX,STK,NASDAQ,SMART,USD,CRYOPORT INC,,2,162: Service für historische Marktdaten - Fehlermeldung:Historical data request pacing violation
